Ångström bar experiment:
Date: 25-9-2024
Start time: 10:15:00
Time   ,Heater status  ,Temp P   ,Temp Q   
3286,1,28.7,29.4
3287,1,28.8,29.5
3288,1,28.7,29.5
3289,1,28.8,29.4
3290,1,28.7,29.4
3291,1,28.8,29.5
3292,1,28.8,29.5
3293,1,28.8,29.5
3294,1,28.7,29.5
3295,1,28.6,29.3
3296,1,28.6,29.4
3297,1,28.6,29.5
3298,1,28.7,29.4
3299,1,28.7,29.5
3300,1,28.5,29.5
3301,1,28.7,29.5
3302,1,28.6,29.4
3303,1,28.7,29.6
3304,1,28.6,29.6
3305,1,28.6,29.5
3306,1,28.6,29.5
3307,1,28.6,29.7
3308,1,28.6,29.5
3309,1,28.6,29.5
3310,1,28.6,29.6
3311,1,28.6,29.4
3312,1,28.5,29.6
3313,1,28.6,29.6
3314,1,28.6,29.7
3315,1,28.6,29.5
3316,1,28.6,29.5
3317,1,28.6,29.6
3318,1,28.6,29.6
3319,1,28.6,29.6
3320,1,28.6,29.7
3321,1,28.6,29.8
3322,1,28.6,29.6
3323,1,28.5,29.8
3324,1,28.6,29.6
3325,1,28.6,29.7
3326,1,28.5,29.7
3327,1,28.5,29.8
3328,1,28.5,29.8
3329,1,28.5,29.7
3330,1,28.5,29.8
3331,1,28.6,29.6
3332,1,28.5,29.7
3333,1,28.5,29.8
3334,1,28.5,29.8
3335,1,28.5,29.9
3336,1,28.5,29.9
3337,1,28.5,30.0
3338,1,28.4,29.7
3339,1,28.5,29.8
3340,1,28.6,29.8
3341,1,28.5,29.9
3342,1,28.5,29.9
3343,1,28.5,30.0
3344,1,28.6,30.1
3345,1,28.5,29.9
3346,1,28.5,30.0
3347,1,28.5,30.1
3348,1,28.4,30.1
3349,1,28.5,30.1
3350,1,28.5,30.1
3351,1,28.5,30.0
3352,1,28.5,30.1
3353,1,28.5,30.1
3354,1,28.5,30.1
3355,1,28.5,30.1
3356,1,28.4,30.1
3357,1,28.5,30.1
3358,1,28.5,30.1
3359,1,28.5,30.1
3360,1,28.5,30.3
3361,1,28.5,30.3
3362,1,28.5,30.3
3363,1,28.4,30.3
3364,1,28.5,30.2
3365,1,28.5,30.2
3366,1,28.5,30.3
3367,1,28.5,30.3
3368,1,28.4,30.4
3369,1,28.4,30.5
3370,1,28.5,30.5
3371,1,28.5,30.5
3372,1,28.5,30.4
3373,1,28.5,30.4
3374,1,28.5,30.5
3375,1,28.5,30.4
3376,1,28.5,30.4
3377,1,28.5,30.6
3378,1,28.6,30.6
3379,1,28.5,30.6
3380,1,28.5,30.5
3381,1,28.5,30.5
3382,1,28.5,30.5
3383,1,28.5,30.5
3384,1,28.5,30.5
3385,1,28.5,30.6
3386,1,28.5,30.8
3387,1,28.6,30.7
3388,1,28.5,30.7
3389,1,28.6,30.8
3390,1,28.5,30.6
3391,1,28.5,30.8
3392,1,28.5,30.8
3393,1,28.5,30.8
3394,1,28.6,30.8
3395,1,28.6,30.8
3396,1,28.5,30.9
3397,1,28.5,30.8
3398,1,28.6,31.0
3399,1,28.6,31.0
3400,1,28.6,31.0
3401,1,28.5,31.0
3402,1,28.5,30.9
3403,1,28.5,31.0
3404,1,28.6,31.0
3405,1,28.5,31.0
3406,1,28.6,31.0
3407,1,28.6,31.0
3408,1,28.6,31.0
3409,1,28.6,31.0
3410,1,28.6,31.1
3411,1,28.6,31.1
3412,1,28.5,31.1
3413,1,28.6,31.3
3414,1,28.6,31.1
3415,1,28.6,31.1
3416,1,28.7,31.1
3417,1,28.6,31.2
3418,1,28.7,31.2
3419,1,28.6,31.2
3420,1,28.6,31.1
3421,1,28.7,31.3
3422,1,28.8,31.3
3423,1,28.7,31.2
3424,1,28.7,31.5
3425,1,28.6,31.4
3426,1,28.6,31.5
3427,1,28.7,31.3
3428,1,28.7,31.3
3429,1,28.8,31.3
3430,1,28.7,31.3
3431,1,28.7,31.3
3432,1,28.7,31.3
3433,1,28.7,31.4
3434,1,28.8,31.5
3435,1,28.7,31.5
3436,1,28.8,31.5
3437,1,28.8,31.5
3438,1,28.7,31.6
3439,1,28.7,31.5
3440,1,28.8,31.4
3441,1,28.8,31.7
3442,1,28.8,31.7
3443,1,28.8,31.7
3444,1,28.7,31.6
3445,1,28.8,31.7
3446,1,28.8,31.7
3447,1,28.8,31.6
3448,1,28.8,31.6
3449,1,28.8,31.8
3450,1,28.8,31.8
3451,1,28.8,31.8
3452,1,28.8,31.9
3453,1,28.9,31.9
3454,1,28.8,32.0
3455,1,28.8,31.8
3456,1,28.9,31.9
3457,1,28.8,31.8
3458,1,28.9,31.8
3459,1,28.9,32.0
3460,1,28.9,32.0
3461,1,28.9,32.1
3462,1,28.9,32.0
3463,1,28.9,32.0
3464,1,28.9,32.1
3465,1,29.0,32.0
3466,1,29.0,32.2
3467,1,28.9,32.0
3468,1,28.9,32.0
3469,1,29.0,32.1
3470,1,28.9,32.1
3471,1,28.9,32.1
3472,1,29.0,32.0
3473,1,29.0,32.1
3474,1,29.0,32.0
3475,1,29.0,32.1
3476,1,29.0,32.1
3477,1,29.0,32.1
3478,1,29.1,32.1
3479,1,28.9,32.2
3480,1,29.0,32.2
3481,1,29.0,32.3
3482,1,29.0,32.3
3483,1,29.0,32.4
3484,1,29.1,32.5
3485,1,29.0,32.4
3486,1,29.1,32.3
3487,1,29.0,32.3
3488,1,29.0,32.3
3489,1,29.0,32.5
3490,1,29.1,32.4
3491,1,29.1,32.4
3492,1,29.1,32.4
3493,1,29.1,32.5
3494,1,29.0,32.5
3495,1,29.2,32.3
3496,1,29.1,32.5
3497,1,29.1,32.6
3498,1,29.2,32.5
3499,1,29.1,32.5
3500,1,29.2,32.6
3501,1,29.1,32.5
3502,1,29.2,32.5
3503,1,29.3,32.5
3504,1,29.2,32.5
3505,1,29.2,32.6
3506,1,29.3,32.6
3507,1,29.3,32.7
3508,1,29.3,32.6
3509,1,29.3,32.8
3510,1,29.3,32.6
3511,1,29.3,32.6
3512,1,29.3,32.7
3513,1,29.2,32.6
3514,1,29.3,32.8
3515,1,29.2,33.0
3516,1,29.3,32.8
3517,1,29.4,32.8
3518,1,29.4,32.7
3519,1,29.5,32.7
3520,1,29.4,32.8
3521,1,29.3,32.8
3522,1,29.3,32.8
3523,1,29.4,33.0
3524,1,29.3,33.0
3525,1,29.5,33.0
3526,1,29.4,32.9
3527,1,29.5,33.0
3528,1,29.4,33.0
3529,1,29.5,32.9
3530,1,29.4,33.0
3531,1,29.5,33.1
3532,1,29.4,33.0
3533,1,29.5,33.0
3534,1,29.4,33.2
3535,1,29.5,33.2
3536,1,29.5,33.0
3537,1,29.6,33.1
3538,1,29.5,33.0
3539,1,29.6,33.1
3540,1,29.6,33.0
3541,1,29.5,33.1
3542,1,29.6,33.1
3543,1,29.6,33.3
3544,1,29.6,33.1
3545,1,29.6,33.3
3546,1,29.6,33.2
3547,1,29.6,33.2
3548,1,29.6,33.2
3549,1,29.5,33.3
3550,1,29.6,33.4
3551,1,29.7,33.3
3552,1,29.6,33.3
3553,1,29.6,33.5
3554,1,29.6,33.3
3555,1,29.6,33.4
3556,1,29.7,33.4
3557,1,29.6,33.5
3558,1,29.6,33.5
3559,1,29.6,33.5
3560,1,29.7,33.5
3561,1,29.7,33.4
3562,1,29.8,33.5
3563,1,29.7,33.5
3564,1,29.6,33.4
3565,1,29.7,33.6
3566,1,29.7,33.5
3567,1,29.8,33.6
3568,1,29.8,33.5
3569,1,29.8,33.6
3570,1,29.8,33.6
3571,1,29.7,33.6
3572,1,29.8,33.6
3573,1,29.7,33.6
3574,1,29.8,33.6
3575,1,29.8,33.7
3576,1,29.8,33.8
3577,1,29.8,33.7
3578,1,29.8,33.7
3579,1,30.0,33.7
3580,1,29.8,33.6
3581,1,29.8,33.7
3582,1,29.9,33.6
3583,1,29.9,33.8
3584,1,29.8,33.8
3585,1,29.9,33.8
3586,1,29.8,33.8
3587,1,29.9,33.7
3588,1,29.9,33.8
3589,1,29.9,33.8
3590,1,30.0,33.7
3591,1,29.9,33.6
3592,1,30.0,33.8
3593,1,29.9,33.9
3594,1,30.0,34.0
3595,1,30.0,33.8
3596,1,29.9,33.9
3597,1,30.0,33.9
3598,1,30.0,33.9
3599,1,30.0,33.8
3600,1,30.0,34.1
3601,1,30.1,34.1
3602,1,30.0,34.0
3603,1,30.0,34.0
3604,1,30.0,33.9
3605,1,30.0,34.0
3606,1,30.0,34.0
3607,1,30.1,34.0
3608,1,30.0,34.0
3609,1,30.1,34.1
3610,1,30.0,34.0
3611,1,30.1,34.0
3612,1,30.1,34.0
3613,1,30.1,34.2
3614,1,30.1,34.1
3615,1,30.1,34.1
3616,1,30.1,34.1
3617,1,30.2,34.1
3618,1,30.1,34.2
3619,1,30.1,34.1
3620,1,30.2,34.0
3621,1,30.2,34.1
3622,1,30.1,34.3
3623,1,30.2,34.2
3624,1,30.1,34.2
3625,1,30.1,34.2
3626,1,30.1,34.3
3627,1,30.2,34.3
3628,1,30.2,34.1
3629,1,30.3,34.2
3630,1,30.3,34.1
3631,1,30.3,34.3
3632,1,30.1,34.4
3633,1,30.3,34.3
3634,1,30.3,34.3
3635,1,30.2,34.3
3636,1,30.2,34.5
3637,1,30.2,34.3
3638,1,30.3,34.4
3639,1,30.3,34.4
3640,1,30.3,34.3
3641,1,30.5,34.5
3642,1,30.3,34.3
3643,1,30.4,34.4
3644,1,30.4,34.3
3645,1,30.3,34.4
3646,1,30.3,34.5
3647,1,30.3,34.5
3648,1,30.5,34.5
3649,1,30.5,34.4
3650,1,30.4,34.5
3651,1,30.5,34.6
3652,1,30.5,34.5
3653,1,30.5,34.5
3654,1,30.4,34.5
3655,1,30.4,34.5
3656,1,30.4,34.6
3657,1,30.4,34.6
3658,1,30.5,34.6
3659,1,30.4,34.7
3660,1,30.4,34.6
3661,1,30.5,34.6
3662,1,30.5,34.6
3663,1,30.5,34.7
3664,1,30.5,34.7
3665,1,30.5,34.6
3666,1,30.6,34.6
3667,1,30.5,34.6
3668,1,30.6,34.7
3669,1,30.5,34.6
3670,1,30.6,34.5
3671,1,30.6,34.8
3672,1,30.6,34.9
3673,1,30.5,34.8
3674,1,30.5,34.7
3675,1,30.6,34.7
3676,1,30.6,34.6
3677,1,30.6,34.7
3678,1,30.5,34.7
3679,1,30.5,34.7
3680,1,30.6,34.8
3681,1,30.7,34.8
3682,1,30.6,34.7
3683,1,30.6,34.8
3684,1,30.6,34.7
3685,1,30.6,34.8
3686,1,30.6,34.8
3687,1,30.6,34.8
3688,1,30.6,34.8
3689,1,30.6,34.8
3690,1,30.6,34.7
3691,1,30.8,34.8
3692,1,30.7,35.0
3693,1,30.7,35.0
3694,1,30.6,35.0
3695,1,30.7,35.0
3696,1,30.6,35.1
3697,1,30.7,34.9
3698,1,30.7,34.9
3699,1,30.7,34.9
3700,1,30.8,34.8
3701,0,30.8,35.0
3702,0,30.8,35.1
3703,0,30.8,35.0
3704,0,30.7,35.0
3705,0,30.8,35.0
3706,0,30.8,35.2
3707,0,30.8,35.0
3708,0,30.7,35.0
3709,0,30.8,35.0
3710,0,30.8,35.0
3711,0,30.8,35.1
3712,0,30.8,34.9
3713,0,30.8,35.0
3714,0,30.8,35.0
3715,0,30.8,35.0
3716,0,30.8,35.0
3717,0,30.8,35.1
3718,0,30.8,35.0
3719,0,30.8,35.0
3720,0,30.9,35.1
3721,0,30.8,35.1
3722,0,30.9,35.0
3723,0,30.8,35.0
3724,0,30.8,35.1
3725,0,31.0,35.1
3726,0,31.0,35.0
3727,0,30.9,35.2
3728,0,30.9,35.1
3729,0,31.0,35.1
3730,0,31.0,35.2
3731,0,31.0,35.2
3732,0,30.9,35.2
3733,0,30.9,35.1
3734,0,31.0,35.2
3735,0,30.8,35.1
3736,0,31.0,35.2
3737,0,31.0,35.3
3738,0,31.0,35.2
3739,0,31.0,35.2
3740,0,30.9,35.1
3741,0,31.0,35.2
3742,0,31.1,35.2
3743,0,31.0,35.3
3744,0,31.0,35.3
3745,0,31.1,35.2
3746,0,31.0,35.1
3747,0,31.0,35.2
3748,0,31.1,35.2
3749,0,31.0,35.2
3750,0,31.0,35.3
3751,0,31.0,35.2
3752,0,31.0,35.2
3753,0,31.1,35.3
3754,0,31.1,35.3
3755,0,31.1,35.1
3756,0,31.1,35.2
3757,0,31.1,35.4
3758,0,31.1,35.3
3759,0,31.1,35.4
3760,0,31.1,35.3
3761,0,31.1,35.2
3762,0,31.0,35.3
3763,0,31.0,35.3
3764,0,31.1,35.3
3765,0,31.1,35.3
3766,0,31.1,35.2
3767,0,31.2,35.3
3768,0,31.1,35.2
3769,0,31.1,35.3
3770,0,31.1,35.2
3771,0,31.1,35.2
3772,0,31.1,35.2
3773,0,31.1,35.2
3774,0,31.3,35.3
3775,0,31.1,35.1
3776,0,31.1,35.2
3777,0,31.1,35.3
3778,0,31.2,35.1
3779,0,31.3,35.1
3780,0,31.2,35.2
3781,0,31.2,35.1
3782,0,31.2,35.1
3783,0,31.3,35.1
3784,0,31.3,35.1
3785,0,31.2,35.1
3786,0,31.3,35.1
3787,0,31.2,35.2
3788,0,31.3,35.0
3789,0,31.3,35.1
3790,0,31.3,35.1
3791,0,31.3,35.0
3792,0,31.3,35.1
3793,0,31.2,35.1
3794,0,31.3,35.0
3795,0,31.3,35.0
3796,0,31.3,34.9
3797,0,31.3,34.9
3798,0,31.3,35.0
3799,0,31.3,34.9
3800,0,31.3,34.9
3801,0,31.3,34.9
3802,0,31.3,34.9
3803,0,31.2,35.0
3804,0,31.3,35.0
3805,0,31.3,35.0
3806,0,31.3,34.9
3807,0,31.3,34.8
3808,0,31.3,34.9
3809,0,31.2,34.8
3810,0,31.3,34.8
3811,0,31.2,34.8
3812,0,31.3,34.7
3813,0,31.3,34.8
3814,0,31.3,34.7
3815,0,31.3,34.6
3816,0,31.2,34.6
3817,0,31.3,34.6
3818,0,31.3,34.6
3819,0,31.3,34.6
3820,0,31.3,34.6
3821,0,31.3,34.6
3822,0,31.3,34.6
3823,0,31.3,34.5
3824,0,31.3,34.5
3825,0,31.3,34.5
3826,0,31.2,34.4
3827,0,31.2,34.3
3828,0,31.3,34.4
3829,0,31.3,34.3
3830,0,31.3,34.4
3831,0,31.3,34.4
3832,0,31.2,34.3
3833,0,31.2,34.2
3834,0,31.2,34.2
3835,0,31.3,34.3
3836,0,31.3,34.2
3837,0,31.3,34.3
3838,0,31.3,34.1
3839,0,31.2,34.1
3840,0,31.3,34.1
3841,0,31.2,34.1
3842,0,31.3,34.1
3843,0,31.2,34.1
3844,0,31.2,34.0
3845,0,31.3,34.1
3846,0,31.2,34.1
3847,0,31.2,34.0
3848,0,31.1,34.0
3849,0,31.1,34.1
3850,0,31.1,34.0
3851,0,31.3,34.0
3852,0,31.2,33.9
3853,0,31.1,33.8
3854,0,31.1,33.8
3855,0,31.3,33.8
3856,0,31.1,33.7
3857,0,31.1,33.7
3858,0,31.1,33.8
3859,0,31.1,33.6
3860,0,31.1,33.6
3861,0,31.1,33.6
3862,0,31.1,33.6
3863,0,31.1,33.6
3864,0,31.1,33.7
3865,0,31.1,33.6
3866,0,31.1,33.5
3867,0,31.1,33.6
3868,0,31.1,33.5
3869,0,31.1,33.5
3870,0,31.1,33.4
3871,0,31.1,33.5
3872,0,31.0,33.3
3873,0,31.1,33.5
3874,0,31.1,33.4
3875,0,31.1,33.4
3876,0,31.1,33.5
3877,0,31.1,33.5
3878,0,31.0,33.5
3879,0,31.1,33.2
3880,0,31.1,33.2
3881,0,31.0,33.2
3882,0,31.0,33.1
3883,0,31.0,33.1
3884,0,31.0,33.1
3885,0,31.0,33.0
3886,0,31.0,33.1
3887,0,31.0,33.0
3888,0,31.0,33.0
3889,0,31.0,33.0
3890,0,31.1,33.0
3891,0,31.0,33.0
3892,0,30.9,32.9
3893,0,31.0,32.9
3894,0,30.9,32.9
3895,0,31.0,32.8
3896,0,30.8,32.8
3897,0,30.8,32.7
3898,0,30.9,32.7
3899,0,30.9,32.7
3900,0,30.8,32.7
3901,0,30.9,32.7
3902,0,30.8,32.8
3903,0,30.8,32.7
3904,0,30.8,32.6
3905,0,30.8,32.7
3906,0,30.8,32.7
3907,0,30.8,32.8
3908,0,30.8,32.7
3909,0,30.8,32.5
3910,0,30.8,32.5
3911,0,30.8,32.4
3912,0,30.8,32.3
3913,0,30.7,32.4
3914,0,30.8,32.5
3915,0,30.8,32.3
3916,0,30.8,32.3
3917,0,30.8,32.3
3918,0,30.7,32.2
3919,0,30.8,32.3
3920,0,30.6,32.3
3921,0,30.7,32.3
3922,0,30.7,32.1
3923,0,30.6,32.3
3924,0,30.7,32.2
3925,0,30.6,32.3
3926,0,30.6,32.1
3927,0,30.5,32.1
3928,0,30.6,32.1
3929,0,30.6,32.1
3930,0,30.6,32.0
3931,0,30.5,31.9
3932,0,30.6,32.0
3933,0,30.6,31.9
3934,0,30.6,32.1
3935,0,30.5,32.0
3936,0,30.6,31.9
3937,0,30.5,31.8
3938,0,30.5,31.8
3939,0,30.5,31.8
3940,0,30.5,31.8
3941,0,30.5,31.8
3942,0,30.4,31.8
3943,0,30.5,31.8
3944,0,30.5,31.7
3945,0,30.4,31.8
3946,0,30.4,31.7
3947,0,30.4,31.7
3948,0,30.5,31.6
3949,0,30.4,31.6
3950,0,30.4,31.5
3951,0,30.4,31.7
3952,0,30.3,31.5
3953,0,30.3,31.6
3954,0,30.3,31.5
3955,0,30.3,31.4
3956,0,30.3,31.4
3957,0,30.2,31.4
3958,0,30.3,31.4
3959,0,30.2,31.4
3960,0,30.3,31.4
3961,0,30.2,31.4
3962,0,30.2,31.5
3963,0,30.2,31.3
3964,0,30.2,31.3
3965,0,30.2,31.1
3966,0,30.2,31.2
3967,0,30.2,31.3
3968,0,30.2,31.1
3969,0,30.2,31.1
3970,0,30.1,31.1
3971,0,30.1,31.1
3972,0,30.1,31.1
3973,0,30.1,31.1
3974,0,30.1,31.1
3975,0,30.1,31.0
3976,0,30.1,31.1
3977,0,30.1,30.9
3978,0,30.0,31.0
3979,0,30.0,31.0
3980,0,30.1,30.8
3981,0,30.1,30.8
3982,0,30.0,30.8
3983,0,30.0,30.9
3984,0,30.1,30.8
3985,0,29.9,30.8
3986,0,30.0,30.8
3987,0,30.0,30.8
3988,0,30.0,30.7
3989,0,30.0,30.7
3990,0,29.9,30.6
3991,0,30.0,30.6
3992,0,29.9,30.7
3993,0,29.9,30.7
3994,0,29.9,30.6
3995,0,29.9,30.6
3996,0,29.8,30.6
3997,0,29.8,30.6
3998,0,29.8,30.5
3999,0,29.8,30.5
4000,0,29.8,30.6
4001,1,29.8,30.5
4002,1,29.8,30.4
4003,1,29.8,30.3
4004,1,29.8,30.3
4005,1,29.8,30.4
4006,1,29.7,30.4
4007,1,29.7,30.4
4008,1,29.6,30.4
4009,1,29.7,30.4
4010,1,29.7,30.3
4011,1,29.7,30.3
4012,1,29.7,30.3
4013,1,29.7,30.3
4014,1,29.6,30.2
4015,1,29.6,30.2
4016,1,29.6,30.2
4017,1,29.6,30.1
4018,1,29.6,30.2
4019,1,29.6,30.1
4020,1,29.6,30.1
4021,1,29.5,30.1
4022,1,29.5,30.2
4023,1,29.5,30.1
4024,1,29.5,30.0
4025,1,29.6,30.1
4026,1,29.5,30.0
4027,1,29.5,30.0
4028,1,29.4,30.0
4029,1,29.5,29.9
4030,1,29.4,29.9
4031,1,29.5,29.9
4032,1,29.5,29.9
4033,1,29.3,29.9
4034,1,29.4,29.9
4035,1,29.4,29.9
4036,1,29.4,29.8
4037,1,29.4,29.7
4038,1,29.3,29.9
4039,1,29.4,29.8
4040,1,29.2,29.8
4041,1,29.3,29.8
4042,1,29.3,29.8
4043,1,29.3,29.8
4044,1,29.2,29.8
4045,1,29.1,29.7
4046,1,29.3,29.6
4047,1,29.1,29.7
4048,1,29.2,29.7
4049,1,29.1,29.6
4050,1,29.1,29.6
4051,1,29.2,29.6
4052,1,29.1,29.7
4053,1,29.1,29.7
4054,1,29.2,29.6
4055,1,29.3,29.6
4056,1,29.1,29.6
4057,1,29.2,29.6
4058,1,29.1,29.6
4059,1,29.0,29.6
4060,1,29.1,29.6
4061,1,29.1,29.6
4062,1,29.0,29.6
4063,1,29.0,29.6
4064,1,29.0,29.6
4065,1,29.1,29.6
4066,1,29.0,29.6
4067,1,29.0,29.6
4068,1,29.0,29.6
4069,1,29.1,29.5
4070,1,29.0,29.5
4071,1,29.0,29.5
4072,1,28.9,29.5
4073,1,29.0,29.5
4074,1,29.0,29.5
4075,1,29.0,29.5
4076,1,29.0,29.5
4077,1,29.0,29.5
4078,1,28.8,29.5
4079,1,28.9,29.5
4080,1,28.9,29.3
4081,1,29.0,29.4
4082,1,29.0,29.5
4083,1,29.0,29.5
4084,1,28.9,29.5
4085,1,28.8,29.5
4086,1,28.8,29.3
4087,1,28.8,29.5
4088,1,28.8,29.5
4089,1,28.8,29.5
4090,1,28.9,29.5
4091,1,28.8,29.4
4092,1,28.9,29.4
4093,1,28.8,29.5
4094,1,28.7,29.5
4095,1,28.8,29.4
4096,1,28.8,29.4
4097,1,28.8,29.5
4098,1,28.8,29.5
4099,1,28.6,29.4
4100,1,28.7,29.3
4101,1,28.6,29.5
4102,1,28.8,29.5
4103,1,28.6,29.4
4104,1,28.7,29.4
4105,1,28.7,29.5
4106,1,28.8,29.5
4107,1,28.7,29.5
4108,1,28.7,29.5
4109,1,28.8,29.5
4110,1,28.6,29.7
4111,1,28.6,29.7
4112,1,28.7,29.7
4113,1,28.7,29.8
4114,1,28.7,29.6
4115,1,28.6,29.8
4116,1,28.6,29.8
4117,1,28.6,29.8
4118,1,28.6,29.8
4119,1,28.6,29.8
4120,1,28.6,29.8
4121,1,28.7,29.7
4122,1,28.6,29.7
4123,1,28.6,29.7
4124,1,28.6,29.8
4125,1,28.6,29.8
4126,1,28.6,29.8
4127,1,28.5,29.7
4128,1,28.6,29.8
4129,1,28.6,29.8
4130,1,28.6,29.7
4131,1,28.6,29.8
4132,1,28.5,29.8
4133,1,28.5,29.8
4134,1,28.6,29.8
4135,1,28.6,29.8
4136,1,28.6,29.8
4137,1,28.6,29.8
4138,1,28.6,29.8
4139,1,28.5,30.0
4140,1,28.6,30.1
4141,1,28.5,30.0
4142,1,28.5,30.0
4143,1,28.5,29.8
4144,1,28.6,29.8
4145,1,28.5,30.0
4146,1,28.6,30.1
4147,1,28.6,30.1
4148,1,28.6,30.1
4149,1,28.5,30.2
4150,1,28.5,30.0
4151,1,28.5,30.1
4152,1,28.5,30.1
4153,1,28.6,30.1
4154,1,28.6,30.1
4155,1,28.5,30.1
4156,1,28.5,30.1
4157,1,28.5,30.2
4158,1,28.6,30.1
4159,1,28.6,30.1
4160,1,28.5,30.1
4161,1,28.5,30.1
4162,1,28.6,30.2
4163,1,28.5,30.5
4164,1,28.5,30.5
4165,1,28.6,30.4
4166,1,28.5,30.4
4167,1,28.6,30.4
4168,1,28.6,30.4
4169,1,28.5,30.5
4170,1,28.6,30.5
4171,1,28.6,30.5
4172,1,28.5,30.4
4173,1,28.5,30.5
4174,1,28.5,30.6
4175,1,28.5,30.5
4176,1,28.5,30.6
4177,1,28.6,30.5
4178,1,28.6,30.6
4179,1,28.6,30.6
4180,1,28.5,30.6
4181,1,28.6,30.6
4182,1,28.6,30.6
4183,1,28.5,30.6
4184,1,28.6,30.8
4185,1,28.6,30.6
4186,1,28.5,30.7
4187,1,28.5,30.7
4188,1,28.6,30.7
4189,1,28.5,30.7
4190,1,28.5,30.7
4191,1,28.6,30.8
4192,1,28.6,30.8
4193,1,28.6,30.8
4194,1,28.5,30.8
4195,1,28.6,30.8
4196,1,28.6,30.9
4197,1,28.6,31.0
4198,1,28.5,31.0
4199,1,28.6,31.0
4200,1,28.6,31.0
4201,1,28.6,31.0
4202,1,28.6,31.1
4203,1,28.6,31.1
4204,1,28.5,31.1
4205,1,28.6,31.1
4206,1,28.6,31.3
4207,1,28.6,31.2
4208,1,28.6,31.2
4209,1,28.6,31.3
4210,1,28.7,31.3
4211,1,28.6,31.1
4212,1,28.6,31.1
4213,1,28.6,31.2
4214,1,28.7,31.1
4215,1,28.8,31.1
4216,1,28.6,31.2
4217,1,28.7,31.2
4218,1,28.7,31.2
4219,1,28.6,31.2
4220,1,28.7,31.3
4221,1,28.6,31.3
4222,1,28.6,31.3
4223,1,28.8,31.3
4224,1,28.8,31.3
4225,1,28.8,31.5
4226,1,28.8,31.4
4227,1,28.8,31.4
4228,1,28.8,31.4
4229,1,28.8,31.5
4230,1,28.8,31.5
4231,1,28.8,31.6
4232,1,28.8,31.6
4233,1,28.8,31.5
4234,1,28.8,31.6
4235,1,28.8,31.6
4236,1,28.8,31.7
4237,1,28.8,31.7
4238,1,28.8,31.8
4239,1,28.9,31.7
4240,1,28.9,31.6
4241,1,28.8,31.5
4242,1,28.9,31.6
4243,1,28.9,31.7
4244,1,28.8,31.7
4245,1,29.0,31.6
4246,1,28.9,31.8
4247,1,28.8,31.8
4248,1,28.8,31.8
4249,1,28.9,31.8
4250,1,29.0,31.8
4251,1,29.0,31.8
4252,1,28.8,31.9
4253,1,28.9,31.9
4254,1,29.0,31.8
4255,1,28.8,32.0
4256,1,28.8,32.0
4257,1,29.0,32.0
4258,1,29.0,31.9
4259,1,29.0,31.9
4260,1,28.9,32.0
4261,1,29.0,32.0
4262,1,28.9,32.0
4263,1,29.0,32.0
4264,1,29.0,32.0
4265,1,29.0,32.1
4266,1,29.0,32.1
4267,1,29.0,32.0
4268,1,29.0,32.0
4269,1,29.1,32.1
4270,1,29.1,32.1
4271,1,29.0,32.3
4272,1,29.0,32.3
4273,1,29.0,32.1
4274,1,29.1,32.1
4275,1,29.0,32.1
4276,1,29.1,32.1
4277,1,29.1,32.2
4278,1,29.1,32.2
4279,1,29.1,32.3
4280,1,29.2,32.3
4281,1,29.1,32.4
4282,1,29.1,32.3
4283,1,29.0,32.3
4284,1,29.1,32.5
4285,1,29.1,32.4
4286,1,29.2,32.3
4287,1,29.1,32.3
4288,1,29.1,32.4
4289,1,29.1,32.4
4290,1,29.2,32.4
4291,1,29.1,32.5
4292,1,29.1,32.5
4293,1,29.2,32.5
4294,1,29.2,32.5
4295,1,29.1,32.4
4296,1,29.3,32.6
4297,1,29.1,32.5
4298,1,29.2,32.5
4299,1,29.3,32.6
4300,1,29.3,32.6
4301,1,29.4,32.6
4302,1,29.2,32.7
4303,1,29.3,32.8
4304,1,29.3,32.7
4305,1,29.3,32.7
4306,1,29.3,32.7
4307,1,29.3,32.8
4308,1,29.3,32.7
4309,1,29.3,32.8
4310,1,29.3,32.8
4311,1,29.3,32.8
4312,1,29.3,32.9
4313,1,29.4,32.7
4314,1,29.4,32.7
4315,1,29.3,32.8
4316,1,29.4,32.7
4317,1,29.5,32.9
4318,1,29.3,32.8
4319,1,29.4,33.0
4320,1,29.4,32.9
4321,1,29.5,33.0
4322,1,29.5,33.0
4323,1,29.5,33.0
4324,1,29.5,33.1
4325,1,29.4,33.0
4326,1,29.4,33.1
4327,1,29.5,33.1
4328,1,29.5,33.1
4329,1,29.5,33.0
4330,1,29.5,33.2
4331,1,29.5,33.1
4332,1,29.5,33.0
4333,1,29.5,33.1
4334,1,29.6,33.1
4335,1,29.6,33.1
4336,1,29.5,33.0
4337,1,29.6,33.2
4338,1,29.6,33.1
4339,1,29.6,33.2
4340,1,29.6,33.2
4341,1,29.5,33.3
4342,1,29.5,33.3
4343,1,29.6,33.3
4344,1,29.6,33.1
4345,1,29.6,33.2
4346,1,29.5,33.3
4347,1,29.6,33.3
4348,1,29.7,33.3
4349,1,29.6,33.3
4350,1,29.6,33.3
4351,1,29.6,33.5
4352,1,29.6,33.4
4353,1,29.6,33.4
4354,1,29.6,33.4
4355,1,29.7,33.3
4356,1,29.6,33.5
4357,1,29.7,33.4
